Id,ActivityHour,mean_METs,total_METs
1503960366,2016-04-14 09:00:00,19.7,1182
1503960366,2016-04-14 10:00:00,23.2,1392
1503960366,2016-04-14 11:00:00,13.5,810
1503960366,2016-04-14 12:00:00,17.933333333333334,1076
1503960366,2016-04-14 13:00:00,29.033333333333335,1742
1503960366,2016-04-14 14:00:00,24.033333333333335,1442
1503960366,2016-04-14 15:00:00,13.966666666666667,838
1503960366,2016-04-14 16:00:00,18.566666666666666,1114
1503960366,2016-04-14 17:00:00,12.833333333333334,770
1503960366,2016-04-14 18:00:00,15.266666666666667,916
1503960366,2016-04-14 19:00:00,11.7,702
1503960366,2016-04-14 20:00:00,19.366666666666667,1162
1503960366,2016-04-14 21:00:00,36.78333333333333,2207
1503960366,2016-04-14 22:00:00,16.733333333333334,1004
1503960366,2016-04-14 23:00:00,10.5,630
1503960366,2016-04-15 00:00:00,12.733333333333333,764
1503960366,2016-04-15 01:00:00,12.266666666666667,736
1503960366,2016-04-15 02:00:00,12.466666666666667,748
1503960366,2016-04-15 03:00:00,10.0,600
1503960366,2016-04-15 04:00:00,10.033333333333333,602
1503960366,2016-04-15 05:00:00,10.4,624
1503960366,2016-04-15 06:00:00,10.0,600
1503960366,2016-04-15 07:00:00,10.333333333333334,620
1503960366,2016-04-15 08:00:00,11.366666666666667,682
1503960366,2016-04-15 09:00:00,10.6,636
1503960366,2016-04-15 10:00:00,13.366666666666667,802
1503960366,2016-04-15 11:00:00,17.9,1074
1503960366,2016-04-15 12:00:00,15.6,936
1503960366,2016-04-15 13:00:00,14.166666666666666,850
1503960366,2016-04-15 14:00:00,10.0,600
1503960366,2016-04-15 15:00:00,10.0,600
1503960366,2016-04-15 16:00:00,10.0,600
1503960366,2016-04-15 17:00:00,29.633333333333333,1778
1503960366,2016-04-15 18:00:00,18.5,1110
1503960366,2016-04-15 19:00:00,20.466666666666665,1228
1503960366,2016-04-15 20:00:00,13.633333333333333,818
1503960366,2016-04-15 21:00:00,15.833333333333334,950
1503960366,2016-04-15 22:00:00,32.03333333333333,1922
1503960366,2016-04-15 23:00:00,38.5,2310
1503960366,2016-04-16 00:00:00,16.366666666666667,982
1503960366,2016-04-16 01:00:00,10.066666666666666,604
1503960366,2016-04-16 02:00:00,11.1,666
1503960366,2016-04-16 03:00:00,10.266666666666667,616
1503960366,2016-04-16 04:00:00,10.333333333333334,620
1503960366,2016-04-16 05:00:00,10.333333333333334,620
1503960366,2016-04-16 06:00:00,10.1,606
1503960366,2016-04-16 07:00:00,11.533333333333333,692
1503960366,2016-04-16 08:00:00,13.1,786
1503960366,2016-04-16 09:00:00,26.216666666666665,1573
1503960366,2016-04-16 10:00:00,23.4,1404
1503960366,2016-04-16 11:00:00,31.116666666666667,1867
1503960366,2016-04-16 12:00:00,25.116666666666667,1507
1503960366,2016-04-16 13:00:00,45.28333333333333,2717
1503960366,2016-04-16 14:00:00,17.3,1038
1503960366,2016-04-16 15:00:00,10.8,648
1503960366,2016-04-16 16:00:00,11.4,684
1503960366,2016-04-16 17:00:00,16.7,1002
1503960366,2016-04-16 18:00:00,13.766666666666667,826
1503960366,2016-04-16 19:00:00,14.133333333333333,848
1503960366,2016-04-16 20:00:00,17.166666666666668,1030
1503960366,2016-04-16 21:00:00,15.8,948
1503960366,2016-04-16 22:00:00,11.633333333333333,698
1503960366,2016-04-16 23:00:00,11.866666666666667,712
1503960366,2016-04-17 00:00:00,10.0,600
1503960366,2016-04-17 01:00:00,10.066666666666666,604
1503960366,2016-04-17 02:00:00,10.0,600
1503960366,2016-04-17 03:00:00,10.366666666666667,622
1503960366,2016-04-17 04:00:00,10.066666666666666,604
1503960366,2016-04-17 05:00:00,10.066666666666666,604
1503960366,2016-04-17 06:00:00,10.066666666666666,604
1503960366,2016-04-17 07:00:00,10.066666666666666,604
1503960366,2016-04-17 08:00:00,10.066666666666666,604
1503960366,2016-04-17 09:00:00,10.1,606
1503960366,2016-04-17 10:00:00,10.033333333333333,602
1503960366,2016-04-17 11:00:00,13.4,804
1503960366,2016-04-17 12:00:00,16.033333333333335,962
1503960366,2016-04-17 13:00:00,17.666666666666668,1060
1503960366,2016-04-17 14:00:00,14.566666666666666,874
1503960366,2016-04-17 15:00:00,15.4,924
1503960366,2016-04-17 16:00:00,12.066666666666666,724
1503960366,2016-04-17 17:00:00,36.93333333333333,2216
1503960366,2016-04-17 18:00:00,28.783333333333335,1727
1503960366,2016-04-17 19:00:00,20.233333333333334,1214
1503960366,2016-04-17 20:00:00,40.55,2433
1503960366,2016-04-17 21:00:00,16.7,1002
1503960366,2016-04-17 22:00:00,12.266666666666667,736
1503960366,2016-04-17 23:00:00,10.7,642
1503960366,2016-04-18 00:00:00,17.466666666666665,1048
1503960366,2016-04-18 01:00:00,10.266666666666667,616
1503960366,2016-04-18 02:00:00,10.0,600
1503960366,2016-04-18 03:00:00,10.0,600
1503960366,2016-04-18 04:00:00,10.0,600
1503960366,2016-04-18 05:00:00,10.0,600
1503960366,2016-04-18 06:00:00,10.0,600
1503960366,2016-04-18 07:00:00,10.0,600
1503960366,2016-04-18 08:00:00,10.033333333333333,602
1503960366,2016-04-18 09:00:00,28.166666666666668,1690
1503960366,2016-04-18 10:00:00,17.133333333333333,1028
1503960366,2016-04-18 11:00:00,15.433333333333334,926
1503960366,2016-04-18 12:00:00,25.083333333333332,1505
1503960366,2016-04-18 13:00:00,14.8,888
1503960366,2016-04-18 14:00:00,13.6,816
1503960366,2016-04-18 15:00:00,16.966666666666665,1018
1503960366,2016-04-18 16:00:00,16.566666666666666,994
1503960366,2016-04-18 17:00:00,16.733333333333334,1004
1503960366,2016-04-18 18:00:00,49.63333333333333,2978
1503960366,2016-04-18 19:00:00,33.166666666666664,1990
1503960366,2016-04-18 20:00:00,12.0,720
1503960366,2016-04-18 21:00:00,14.333333333333334,860
1503960366,2016-04-18 22:00:00,18.233333333333334,1094
1503960366,2016-04-18 23:00:00,17.6,1056
1503960366,2016-04-19 00:00:00,10.0,600
1503960366,2016-04-19 01:00:00,10.433333333333334,626
1503960366,2016-04-19 02:00:00,10.033333333333333,602
1503960366,2016-04-19 03:00:00,10.533333333333333,632
1503960366,2016-04-19 04:00:00,10.033333333333333,602
1503960366,2016-04-19 05:00:00,10.033333333333333,602
1503960366,2016-04-19 06:00:00,10.366666666666667,622
1503960366,2016-04-19 07:00:00,15.9,954
1503960366,2016-04-19 08:00:00,27.533333333333335,1652
1503960366,2016-04-19 09:00:00,16.766666666666666,1006
1503960366,2016-04-19 10:00:00,15.8,948
1503960366,2016-04-19 11:00:00,15.266666666666667,916
1503960366,2016-04-19 12:00:00,30.2,1812
1503960366,2016-04-19 13:00:00,36.166666666666664,2170
1503960366,2016-04-19 14:00:00,16.2,972
1503960366,2016-04-19 15:00:00,15.3,918
1503960366,2016-04-19 16:00:00,15.033333333333333,902
1503960366,2016-04-19 17:00:00,19.166666666666668,1150
1503960366,2016-04-19 18:00:00,25.35,1521
1503960366,2016-04-19 19:00:00,19.766666666666666,1186
1503960366,2016-04-19 20:00:00,33.766666666666666,2026
1503960366,2016-04-19 21:00:00,20.0,1200
1503960366,2016-04-19 22:00:00,12.266666666666667,736
1503960366,2016-04-19 23:00:00,25.466666666666665,1528
1503960366,2016-04-20 00:00:00,11.4,684
1503960366,2016-04-20 01:00:00,11.233333333333333,674
1503960366,2016-04-20 02:00:00,10.0,600
1503960366,2016-04-20 03:00:00,10.1,606
1503960366,2016-04-20 04:00:00,10.1,606
1503960366,2016-04-20 05:00:00,10.033333333333333,602
1503960366,2016-04-20 06:00:00,10.066666666666666,604
1503960366,2016-04-20 07:00:00,10.9,654
1503960366,2016-04-20 08:00:00,14.866666666666667,892
1503960366,2016-04-20 09:00:00,30.5,1830
1503960366,2016-04-20 10:00:00,16.8,1008
1503960366,2016-04-20 11:00:00,12.266666666666667,736
1503960366,2016-04-20 12:00:00,13.6,816
1503960366,2016-04-20 13:00:00,13.0,780
1503960366,2016-04-20 14:00:00,24.0,1440
1503960366,2016-04-20 15:00:00,20.466666666666665,1228
1503960366,2016-04-20 16:00:00,14.933333333333334,896
1503960366,2016-04-20 17:00:00,12.166666666666666,730
1503960366,2016-04-20 18:00:00,24.133333333333333,1448
1503960366,2016-04-20 19:00:00,24.866666666666667,1492
1503960366,2016-04-20 20:00:00,17.033333333333335,1022
1503960366,2016-04-20 21:00:00,17.666666666666668,1060
1503960366,2016-04-20 22:00:00,13.1,786
1503960366,2016-04-20 23:00:00,25.366666666666667,1522
1503960366,2016-04-21 00:00:00,11.4,684
1503960366,2016-04-21 01:00:00,12.933333333333334,776
1503960366,2016-04-21 02:00:00,11.666666666666666,700
1503960366,2016-04-21 03:00:00,10.066666666666666,604
1503960366,2016-04-21 04:00:00,10.0,600
1503960366,2016-04-21 05:00:00,10.033333333333333,602
1503960366,2016-04-21 06:00:00,10.1,606
1503960366,2016-04-21 07:00:00,10.933333333333334,656
1503960366,2016-04-21 08:00:00,14.966666666666667,898
1503960366,2016-04-21 09:00:00,28.283333333333335,1697
1503960366,2016-04-21 10:00:00,16.233333333333334,974
1503960366,2016-04-21 11:00:00,11.7,702
1503960366,2016-04-21 12:00:00,15.366666666666667,922
1503960366,2016-04-21 13:00:00,24.0,1440
1503960366,2016-04-21 14:00:00,12.266666666666667,736
1503960366,2016-04-21 15:00:00,14.4,864
1503960366,2016-04-21 16:00:00,12.766666666666667,766
1503960366,2016-04-21 17:00:00,12.766666666666667,766
1503960366,2016-04-21 18:00:00,14.533333333333333,872
1503960366,2016-04-21 19:00:00,13.633333333333333,818
1503960366,2016-04-21 20:00:00,45.15,2709
1503960366,2016-04-21 21:00:00,22.05,1323
1503960366,2016-04-21 22:00:00,13.3,798
1503960366,2016-04-21 23:00:00,17.733333333333334,1064
1503960366,2016-04-22 00:00:00,10.0,600
1503960366,2016-04-22 01:00:00,10.0,600
1503960366,2016-04-22 02:00:00,10.0,600
1503960366,2016-04-22 03:00:00,10.0,600
1503960366,2016-04-22 04:00:00,10.0,600
1503960366,2016-04-22 05:00:00,10.0,600
1503960366,2016-04-22 06:00:00,10.0,600
1503960366,2016-04-22 07:00:00,10.0,600
1503960366,2016-04-22 08:00:00,10.0,600
1503960366,2016-04-22 09:00:00,13.8,828
1503960366,2016-04-22 10:00:00,11.533333333333333,692
1503960366,2016-04-22 11:00:00,21.533333333333335,1292
1503960366,2016-04-22 12:00:00,12.166666666666666,730
1503960366,2016-04-22 13:00:00,12.633333333333333,758
1503960366,2016-04-22 14:00:00,11.5,690
1503960366,2016-04-22 15:00:00,13.933333333333334,836
1503960366,2016-04-22 16:00:00,12.266666666666667,736
1503960366,2016-04-22 17:00:00,22.033333333333335,1322
1503960366,2016-04-22 18:00:00,18.533333333333335,1112
1503960366,2016-04-22 19:00:00,17.4,1044
1503960366,2016-04-22 20:00:00,15.133333333333333,908
1503960366,2016-04-22 21:00:00,65.8,3948
1503960366,2016-04-22 22:00:00,20.2,1212
1503960366,2016-04-22 23:00:00,28.9,1734
1503960366,2016-04-23 00:00:00,13.366666666666667,802
1503960366,2016-04-23 01:00:00,10.0,600
1503960366,2016-04-23 02:00:00,10.3,618
1503960366,2016-04-23 03:00:00,10.0,600
1503960366,2016-04-23 04:00:00,10.0,600
1503960366,2016-04-23 05:00:00,10.066666666666666,604
1503960366,2016-04-23 06:00:00,10.533333333333333,632
1503960366,2016-04-23 07:00:00,10.166666666666666,610
1503960366,2016-04-23 08:00:00,12.6,756
1503960366,2016-04-23 09:00:00,15.966666666666667,958
1503960366,2016-04-23 10:00:00,11.8,708
1503960366,2016-04-23 11:00:00,17.9,1074
1503960366,2016-04-23 12:00:00,27.366666666666667,1642
1503960366,2016-04-23 13:00:00,27.3,1638
1503960366,2016-04-23 14:00:00,16.6,996
1503960366,2016-04-23 15:00:00,15.466666666666667,928
1503960366,2016-04-23 16:00:00,29.566666666666666,1774
1503960366,2016-04-23 17:00:00,25.566666666666666,1534
1503960366,2016-04-23 18:00:00,36.733333333333334,2204
1503960366,2016-04-23 19:00:00,10.833333333333334,650
1503960366,2016-04-23 20:00:00,13.433333333333334,806
1503960366,2016-04-23 21:00:00,34.36666666666667,2062
1503960366,2016-04-23 22:00:00,20.366666666666667,1222
1503960366,2016-04-23 23:00:00,12.8,768
1503960366,2016-04-24 00:00:00,13.933333333333334,836
1503960366,2016-04-24 01:00:00,11.4,684
1503960366,2016-04-24 02:00:00,10.066666666666666,604
1503960366,2016-04-24 03:00:00,10.066666666666666,604
1503960366,2016-04-24 04:00:00,10.333333333333334,620
1503960366,2016-04-24 05:00:00,10.1,606
1503960366,2016-04-24 06:00:00,10.333333333333334,620
1503960366,2016-04-24 07:00:00,10.033333333333333,602
1503960366,2016-04-24 08:00:00,10.333333333333334,620
1503960366,2016-04-24 09:00:00,12.566666666666666,754
1503960366,2016-04-24 10:00:00,19.0,1140
1503960366,2016-04-24 11:00:00,14.166666666666666,850
1503960366,2016-04-24 12:00:00,17.383333333333333,1043
1503960366,2016-04-24 13:00:00,15.7,942
1503960366,2016-04-24 14:00:00,11.033333333333333,662
1503960366,2016-04-24 15:00:00,11.0,660
1503960366,2016-04-24 16:00:00,21.633333333333333,1298
1503960366,2016-04-24 17:00:00,18.266666666666666,1096
1503960366,2016-04-24 18:00:00,24.3,1458
1503960366,2016-04-24 19:00:00,57.25,3435
1503960366,2016-04-24 20:00:00,16.166666666666668,970
1503960366,2016-04-24 21:00:00,15.733333333333333,944
1503960366,2016-04-24 22:00:00,12.966666666666667,778
1503960366,2016-04-24 23:00:00,15.333333333333334,920
1503960366,2016-04-25 00:00:00,13.066666666666666,784
1503960366,2016-04-25 01:00:00,11.3,678
1503960366,2016-04-25 02:00:00,12.1,726
1503960366,2016-04-25 03:00:00,10.033333333333333,602
1503960366,2016-04-25 04:00:00,10.633333333333333,638
1503960366,2016-04-25 05:00:00,10.333333333333334,620
1503960366,2016-04-25 06:00:00,10.033333333333333,602
1503960366,2016-04-25 07:00:00,11.1,666
1503960366,2016-04-25 08:00:00,17.633333333333333,1058
1503960366,2016-04-25 09:00:00,30.933333333333334,1856
1503960366,2016-04-25 10:00:00,15.533333333333333,932
1503960366,2016-04-25 11:00:00,25.6,1536
1503960366,2016-04-25 12:00:00,19.433333333333334,1166
1503960366,2016-04-25 13:00:00,15.933333333333334,956
1503960366,2016-04-25 14:00:00,13.233333333333333,794
1503960366,2016-04-25 15:00:00,16.133333333333333,968
1503960366,2016-04-25 16:00:00,14.966666666666667,898
1503960366,2016-04-25 17:00:00,14.2,852
1503960366,2016-04-25 18:00:00,12.933333333333334,776
1503960366,2016-04-25 19:00:00,38.666666666666664,2320
1503960366,2016-04-25 20:00:00,20.2,1212
1503960366,2016-04-25 21:00:00,56.63333333333333,3398
1503960366,2016-04-25 22:00:00,14.466666666666667,868
1503960366,2016-04-25 23:00:00,11.5,690
1503960366,2016-04-26 00:00:00,11.866666666666667,712
1503960366,2016-04-26 01:00:00,14.066666666666666,844
1503960366,2016-04-26 02:00:00,10.733333333333333,644
1503960366,2016-04-26 03:00:00,13.666666666666666,820
1503960366,2016-04-26 04:00:00,10.1,606
1503960366,2016-04-26 05:00:00,10.333333333333334,620
1503960366,2016-04-26 06:00:00,10.066666666666666,604
1503960366,2016-04-26 07:00:00,10.933333333333334,656
1503960366,2016-04-26 08:00:00,14.2,852
1503960366,2016-04-26 09:00:00,29.533333333333335,1772
1503960366,2016-04-26 10:00:00,19.6,1176
1503960366,2016-04-26 11:00:00,16.433333333333334,986
1503960366,2016-04-26 12:00:00,15.7,942
1503960366,2016-04-26 13:00:00,26.716666666666665,1603
1503960366,2016-04-26 14:00:00,30.133333333333333,1808
1503960366,2016-04-26 15:00:00,15.6,936
1503960366,2016-04-26 16:00:00,19.766666666666666,1186
1503960366,2016-04-26 17:00:00,12.666666666666666,760
1503960366,2016-04-26 18:00:00,35.71666666666667,2143
1503960366,2016-04-26 19:00:00,15.366666666666667,922
1503960366,2016-04-26 20:00:00,26.866666666666667,1612
1503960366,2016-04-26 21:00:00,16.666666666666668,1000
1503960366,2016-04-26 22:00:00,13.933333333333334,836
1503960366,2016-04-26 23:00:00,16.933333333333334,1016
1503960366,2016-04-27 00:00:00,14.433333333333334,866
1503960366,2016-04-27 01:00:00,12.466666666666667,748
1503960366,2016-04-27 02:00:00,11.133333333333333,668
1503960366,2016-04-27 03:00:00,10.0,600
1503960366,2016-04-27 04:00:00,10.0,600
1503960366,2016-04-27 05:00:00,10.0,600
1503960366,2016-04-27 06:00:00,10.0,600
1503960366,2016-04-27 07:00:00,10.0,600
1503960366,2016-04-27 08:00:00,10.0,600
1503960366,2016-04-27 09:00:00,31.55,1893
1503960366,2016-04-27 10:00:00,19.633333333333333,1178
1503960366,2016-04-27 11:00:00,21.1,1266
1503960366,2016-04-27 12:00:00,18.85,1131
1503960366,2016-04-27 13:00:00,16.066666666666666,964
1503960366,2016-04-27 14:00:00,31.7,1902
1503960366,2016-04-27 15:00:00,13.333333333333334,800
1503960366,2016-04-27 16:00:00,13.6,816
1503960366,2016-04-27 17:00:00,15.433333333333334,926
1503960366,2016-04-27 18:00:00,37.7,2262
1503960366,2016-04-27 19:00:00,67.4,4044
1503960366,2016-04-27 20:00:00,36.916666666666664,2215
1503960366,2016-04-27 21:00:00,16.2,972
1503960366,2016-04-27 22:00:00,10.0,600
1503960366,2016-04-27 23:00:00,10.0,600
1503960366,2016-04-28 00:00:00,10.0,600
1503960366,2016-04-28 01:00:00,13.133333333333333,788
1503960366,2016-04-28 02:00:00,10.066666666666666,604
1503960366,2016-04-28 03:00:00,10.0,600
1503960366,2016-04-28 04:00:00,10.066666666666666,604
1503960366,2016-04-28 05:00:00,10.033333333333333,602
1503960366,2016-04-28 06:00:00,10.133333333333333,608
1503960366,2016-04-28 07:00:00,10.366666666666667,622
1503960366,2016-04-28 08:00:00,13.4,804
1503960366,2016-04-28 09:00:00,24.633333333333333,1478
1503960366,2016-04-28 10:00:00,22.183333333333334,1331
1503960366,2016-04-28 11:00:00,15.4,924
1503960366,2016-04-28 12:00:00,16.566666666666666,994
1503960366,2016-04-28 13:00:00,22.783333333333335,1367
1503960366,2016-04-28 14:00:00,26.2,1572
1503960366,2016-04-28 15:00:00,12.833333333333334,770
1503960366,2016-04-28 16:00:00,17.183333333333334,1031
1503960366,2016-04-28 17:00:00,15.166666666666666,910
1503960366,2016-04-28 18:00:00,29.3,1758
1503960366,2016-04-28 19:00:00,11.8,708
1503960366,2016-04-28 20:00:00,32.0,1920
1503960366,2016-04-28 21:00:00,21.833333333333332,1310
1503960366,2016-04-28 22:00:00,11.633333333333333,698
1503960366,2016-04-28 23:00:00,25.633333333333333,1538
1503960366,2016-04-29 00:00:00,13.7,822
1503960366,2016-04-29 01:00:00,10.433333333333334,626
1503960366,2016-04-29 02:00:00,11.433333333333334,686
1503960366,2016-04-29 03:00:00,10.033333333333333,602
1503960366,2016-04-29 04:00:00,10.0,600
1503960366,2016-04-29 05:00:00,10.1,606
1503960366,2016-04-29 06:00:00,10.033333333333333,602
1503960366,2016-04-29 07:00:00,10.933333333333334,656
1503960366,2016-04-29 08:00:00,14.166666666666666,850
1503960366,2016-04-29 09:00:00,30.033333333333335,1802
1503960366,2016-04-29 10:00:00,12.8,768
1503960366,2016-04-29 11:00:00,12.666666666666666,760
1503960366,2016-04-29 12:00:00,13.7,822
1503960366,2016-04-29 13:00:00,13.1,786
1503960366,2016-04-29 14:00:00,28.8,1728
1503960366,2016-04-29 15:00:00,23.216666666666665,1393
1503960366,2016-04-29 16:00:00,15.433333333333334,926
1503960366,2016-04-29 17:00:00,15.8,948
1503960366,2016-04-29 18:00:00,12.766666666666667,766
1503960366,2016-04-29 19:00:00,15.033333333333333,902
1503960366,2016-04-29 20:00:00,17.033333333333335,1022
1503960366,2016-04-29 21:00:00,24.966666666666665,1498
1503960366,2016-04-29 22:00:00,23.5,1410
1503960366,2016-04-29 23:00:00,29.733333333333334,1784
1503960366,2016-04-30 00:00:00,10.833333333333334,650
1503960366,2016-04-30 01:00:00,12.0,720
1503960366,2016-04-30 02:00:00,10.033333333333333,602
1503960366,2016-04-30 03:00:00,10.333333333333334,620
1503960366,2016-04-30 04:00:00,10.033333333333333,602
1503960366,2016-04-30 05:00:00,10.1,606
1503960366,2016-04-30 06:00:00,10.133333333333333,608
1503960366,2016-04-30 07:00:00,10.1,606
1503960366,2016-04-30 08:00:00,11.033333333333333,662
1503960366,2016-04-30 09:00:00,13.666666666666666,820
1503960366,2016-04-30 10:00:00,15.333333333333334,920
1503960366,2016-04-30 11:00:00,13.233333333333333,794
1503960366,2016-04-30 12:00:00,12.266666666666667,736
1503960366,2016-04-30 13:00:00,13.7,822
1503960366,2016-04-30 14:00:00,18.1,1086
1503960366,2016-04-30 15:00:00,19.9,1194
1503960366,2016-04-30 16:00:00,42.983333333333334,2579
1503960366,2016-04-30 17:00:00,33.833333333333336,2030
1503960366,2016-04-30 18:00:00,33.7,2022
1503960366,2016-04-30 19:00:00,12.666666666666666,760
1503960366,2016-04-30 20:00:00,13.233333333333333,794
1503960366,2016-04-30 21:00:00,20.433333333333334,1226
1503960366,2016-04-30 22:00:00,30.533333333333335,1832
1503960366,2016-04-30 23:00:00,24.533333333333335,1472
1503960366,2016-05-01 00:00:00,13.6,816
1503960366,2016-05-01 01:00:00,12.766666666666667,766
1503960366,2016-05-01 02:00:00,10.633333333333333,638
1503960366,2016-05-01 03:00:00,10.266666666666667,616
1503960366,2016-05-01 04:00:00,10.033333333333333,602
1503960366,2016-05-01 05:00:00,10.1,606
1503960366,2016-05-01 06:00:00,10.033333333333333,602
1503960366,2016-05-01 07:00:00,10.966666666666667,658
1503960366,2016-05-01 08:00:00,11.966666666666667,718
1503960366,2016-05-01 09:00:00,14.3,858
1503960366,2016-05-01 10:00:00,13.0,780
1503960366,2016-05-01 11:00:00,13.766666666666667,826
1503960366,2016-05-01 12:00:00,13.9,834
1503960366,2016-05-01 13:00:00,12.133333333333333,728
1503960366,2016-05-01 14:00:00,19.266666666666666,1156
1503960366,2016-05-01 15:00:00,17.133333333333333,1028
1503960366,2016-05-01 16:00:00,20.6,1236
1503960366,2016-05-01 17:00:00,22.916666666666668,1375
1503960366,2016-05-01 18:00:00,33.68333333333333,2021
1503960366,2016-05-01 19:00:00,15.133333333333333,908
1503960366,2016-05-01 20:00:00,12.566666666666666,754
1503960366,2016-05-01 21:00:00,18.133333333333333,1088
1503960366,2016-05-01 22:00:00,27.0,1620
1503960366,2016-05-01 23:00:00,34.13333333333333,2048
1503960366,2016-05-02 00:00:00,10.7,642
1503960366,2016-05-02 01:00:00,12.6,756
1503960366,2016-05-02 02:00:00,10.033333333333333,602
1503960366,2016-05-02 03:00:00,10.433333333333334,626
1503960366,2016-05-02 04:00:00,10.0,600
1503960366,2016-05-02 05:00:00,10.0,600
1503960366,2016-05-02 06:00:00,10.033333333333333,602
1503960366,2016-05-02 07:00:00,10.9,654
1503960366,2016-05-02 08:00:00,14.5,870
1503960366,2016-05-02 09:00:00,30.016666666666666,1801
1503960366,2016-05-02 10:00:00,17.3,1038
1503960366,2016-05-02 11:00:00,16.466666666666665,988
1503960366,2016-05-02 12:00:00,32.333333333333336,1940
1503960366,2016-05-02 13:00:00,22.583333333333332,1355
1503960366,2016-05-02 14:00:00,15.9,954
1503960366,2016-05-02 15:00:00,16.133333333333333,968
1503960366,2016-05-02 16:00:00,18.566666666666666,1114
1503960366,2016-05-02 17:00:00,15.466666666666667,928
1503960366,2016-05-02 18:00:00,14.5,870
1503960366,2016-05-02 19:00:00,15.533333333333333,932
1503960366,2016-05-02 20:00:00,48.983333333333334,2939
1503960366,2016-05-02 21:00:00,25.3,1518
1503960366,2016-05-02 22:00:00,22.433333333333334,1346
1503960366,2016-05-02 23:00:00,16.866666666666667,1012
1503960366,2016-05-03 00:00:00,11.5,690
1503960366,2016-05-03 01:00:00,12.3,738
1503960366,2016-05-03 02:00:00,10.466666666666667,628
1503960366,2016-05-03 03:00:00,12.133333333333333,728
1503960366,2016-05-03 04:00:00,10.0,600
1503960366,2016-05-03 05:00:00,10.066666666666666,604
1503960366,2016-05-03 06:00:00,10.566666666666666,634
1503960366,2016-05-03 07:00:00,10.866666666666667,652
1503960366,2016-05-03 08:00:00,13.633333333333333,818
1503960366,2016-05-03 09:00:00,24.383333333333333,1463
1503960366,2016-05-03 10:00:00,21.133333333333333,1268
1503960366,2016-05-03 11:00:00,15.866666666666667,952
1503960366,2016-05-03 12:00:00,17.2,1032
1503960366,2016-05-03 13:00:00,17.733333333333334,1064
1503960366,2016-05-03 14:00:00,18.666666666666668,1120
1503960366,2016-05-03 15:00:00,28.95,1737
